Subscriber_ID,Last_Name,First_Name,Address,City,State,Date_Enrolled,Disenroll_Date,Status,Notes,Entry_Date,Entry_User,Update_Date,Update_User,Pend_Flag,Pend_Ex_Code,Other_Name,Home_Phone,Work_Phone,Zip_Code,Middle_Name,Name_Suffix,Salutation,County_Code,Address2,Country_ID,Home_Country_Code,Work_Country_Code,Billing_Cycle_ID,Billing_Invoice_Create,Region_Code,Pay_To_Account,Email,Pay_Period,Sponsor_ID,Sponsor_Relate_Code,Issue_State
025609136,F,J,1234 Sunset Blvd,FAIRFAX,VA,"2013-12-01 00:00:00","2014-01-31 00:00:00",,,"2015-11-23 15:07:47",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,22030,M,,,,Apt 2,,,,,,,,,,,,
675618039,D,K,1234 Sunset Blvd,WOODBRIDGE,VA,"2012-10-01 00:00:00",,,,"2015-11-23 15:07:48",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,22192,L,,,,Apt 2,,,,,,,,,,,,
194561336,M,J,1234 Sunset Blvd,ARNOLD,MD,"2015-08-01 00:00:00",,,,"2015-11-23 15:07:49",VBAEDI_MemberImport,"2024-04-30 20:43:08",VBA_Conifer,,,,,,21012,,,,,Apt 2,,,,,,,,,,,,
000945605,D,M,1234 Sunset Blvd,MOUNT AIRY,MD,"2014-06-01 00:00:00","2016-12-31 00:00:00",,,"2015-11-23 15:07:51",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21771,R,,,,Apt 2,,,,,,,,,,,,
343615195,D,M,1234 Sunset Blvd,LEWISBERRY,PA,"2013-12-01 00:00:00","2014-12-31 00:00:00",,,"2015-11-23 15:07:52",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17339,,,,,Apt 2,,,,,,,,,,,,
177886049,D,R,1234 Sunset Blvd,UPPER MARLBORO,MD,"2013-12-01 00:00:00",,,,"2015-11-23 15:07:53",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,20774,N,,,,Apt 2,,,,,,,,,,,,
693575357,D,A,1234 Sunset Blvd,YORK,PA,"2014-12-01 00:00:00","2020-12-31 00:00:00",,,"2015-11-23 15:07:54",VBAEDI_MemberImport,"2020-12-28 21:00:01",MemberImport_Conifer,,,,,,17408,M,,,,Apt 2,,,,,,,,,,,,
415030891,F,H,1234 Sunset Blvd,EAST PETERSBURG,PA,"2013-12-01 00:00:00","2016-07-08 00:00:00",,,"2015-11-23 15:07:55",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17520,,,,,Apt 2,,,,,,,,,,,,
179068604,D,K,1234 Sunset Blvd,YORK,PA,"2014-11-01 00:00:00","2015-01-31 00:00:00",,,"2015-11-23 15:07:57",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17404,S,,,,Apt 2,,,,,,,,,,,,
750327495,D,J,1234 Sunset Blvd,HARRISBURG,PA,"2015-02-01 00:00:00","2016-03-31 00:00:00",,,"2015-11-23 15:07:58",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17111,,,,,Apt 2,,,,,,,,,,,,
382262780,F,A,1234 Sunset Blvd,SUMMERHILL,PA,"2014-09-01 00:00:00","2016-06-30 00:00:00",,,"2015-11-23 15:07:59",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15958,,,,,Apt 2,,,,,,,,,,,,
714385195,E,M,1234 Sunset Blvd,MOUNTVILLE,PA,"2013-12-01 00:00:00","2018-05-31 00:00:00",,,"2015-11-23 15:08:00",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17554,L,,,,Apt 2,,,,,,,,,,,,
796178583,D,L,1234 Sunset Blvd,LANSDALE,PA,"2013-12-01 00:00:00","2013-12-31 00:00:00",,,"2015-11-23 15:08:01",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,19446,,,,,Apt 2,,,,,,,,,,,,
932929001,F,A,1234 Sunset Blvd,BALTIMORE,MD,"2015-11-01 00:00:00","2015-12-31 00:00:00",,,"2015-11-23 15:08:02",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21210,M,,,,Apt 2,,,,,,,,,,,,
410603787,E,N,1234 Sunset Blvd,WATSONTOWN,PA,"2013-12-01 00:00:00","2014-06-30 00:00:00",,,"2015-11-23 15:08:03",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17777,,,,,Apt 2,,,,,,,,,,,,
471897211,E,T,1234 Sunset Blvd,HARRISBURG,PA,"2013-12-01 00:00:00","2014-02-28 00:00:00",,,"2015-11-23 15:08:04",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17109,D,,,,Apt 2,,,,,,,,,,,,
960597900,F,M,1234 Sunset Blvd,SILVER SPRING,MD,"2015-11-01 00:00:00","2017-12-31 00:00:00",,,"2015-11-23 15:08:05",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20905,,,,,Apt 2,,,,,,,,,,,,
213010710,F,D,1234 Sunset Blvd,MARRIOTTSVILLE,MD,"2013-12-01 00:00:00","2014-08-31 00:00:00",,,"2015-11-23 15:08:06",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21104,N,,,,Apt 2,,,,,,,,,,,,
511977517,F,T,1234 Sunset Blvd,PALMYRA,PA,"2015-05-01 00:00:00","2016-11-30 00:00:00",,,"2015-11-23 15:08:07",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17078,,,,,Apt 2,,,,,,,,,,,,
421900529,F,R,1234 Sunset Blvd,WOODBRIDGE,VA,"2013-12-01 00:00:00","2014-09-30 00:00:00",,,"2015-11-23 15:08:08",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,22193,A,,,,Apt 2,,,,,,,,,,,,
306712219,F,C,1234 Sunset Blvd,PINEGROVE,PA,"2013-12-01 00:00:00","2014-11-30 00:00:00",,,"2015-11-23 15:08:09",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17963,,,,,Apt 2,,,,,,,,,,,,
661286597,F,S,1234 Sunset Blvd,LEBANON,PA,"2014-04-01 00:00:00","2014-10-31 00:00:00",,,"2015-11-23 15:08:10",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17042,J,,,,Apt 2,,,,,,,,,,,,
845903706,F,C,1234 Sunset Blvd,RIDGELEY,WV,"2015-08-01 00:00:00","2022-08-31 00:00:00",,,"2015-11-23 15:08:11",VBAEDI_MemberImport,"2022-09-22 20:16:33",MemberImport_Conifer,,,,,,26753,J,,,,Apt 2,,,,,,,,,,,,
684958178,F,D,1234 Sunset Blvd,ST. LEONARD,MD,"2013-12-01 00:00:00","2016-07-24 00:00:00",,,"2015-11-23 15:08:12",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20685,M,,,,Apt 2,,,,,,,,,,,,
516560898,F,K,1234 Sunset Blvd,MAHEIM,PA,"2013-12-01 00:00:00","2015-05-31 00:00:00",,,"2015-11-23 15:08:13",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17545,L,,,,Apt 2,,,,,,,,,,,,
975205272,F,D,1234 Sunset Blvd,CUMBERLAND,MD,"2013-12-01 00:00:00",,,,"2015-11-23 15:08:15",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,21502,W,,,,Apt 2,,,,,,,,,,,,
627763370,F,E,1234 Sunset Blvd,GAMBRILLS,MD,"2014-09-01 00:00:00","2015-06-30 00:00:00",,,"2015-11-23 15:08:16",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21054,M,,,,Apt 2,,,,,,,,,,,,
285921844,F,W,1234 Sunset Blvd,BRADENTON,FL,"2013-12-01 00:00:00",,,,"2015-11-23 15:08:17",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,34207,E,JR,,,Apt 2,,,,,,,,,,,,
961143370,F,M,1234 Sunset Blvd,WATSONTOWN,PA,"2013-12-01 00:00:00","2017-03-31 00:00:00",,,"2015-11-23 15:08:18",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17777,,,,,Apt 2,,,,,,,,,,,,
424724038,F,G,1234 Sunset Blvd,PHILADELPHIA,PA,"2013-12-01 00:00:00","2014-08-31 00:00:00",,,"2015-11-23 15:08:19",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,19128,,,,,Apt 2,,,,,,,,,,,,
482077346,F,L,1234 Sunset Blvd,CARLISLE,PA,"2015-03-01 00:00:00","2015-10-31 00:00:00",,,"2015-11-23 15:08:20",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17013,,,,,Apt 2,,,,,,,,,,,,
403472416,F,R,1234 Sunset Blvd,OWINGS MILLS,MD,"2014-12-01 00:00:00","2019-06-30 00:00:00",,,"2015-11-23 15:08:21",VBAEDI_MemberImport,"2019-07-18 21:31:20",MemberImport_Conifer,,,,,,21117,A,,,,Apt 2,,,,,,,,,,,,
081454493,F,D,1234 Sunset Blvd,ALEXANDRIA,VA,"2013-12-01 00:00:00","2015-07-31 00:00:00",,,"2015-11-23 15:08:22",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,22315,A,,,,Apt 2,,,,,,,,,,,,
617712193,F,A,1234 Sunset Blvd,THOMASVILLE,PA,"2013-12-01 00:00:00","2015-06-30 00:00:00",,,"2015-11-23 15:08:23",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17364,E,,,,Apt 2,,,,,,,,,,,,
677462390,F,G,1234 Sunset Blvd,FAIRMONT,WV,"2015-07-01 00:00:00","2015-12-31 00:00:00",,,"2015-11-23 15:08:24",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,26554,J,,,,Apt 2,,,,,,,,,,,,
737109208,F,B,1234 Sunset Blvd,CLAYSBURG,PA,"2014-07-01 00:00:00","2015-04-30 00:00:00",,,"2015-11-23 15:08:25",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,16625,A,,,,Apt 2,,,,,,,,,,,,
876810368,F,A,1234 Sunset Blvd,YORK,PA,"2014-07-01 00:00:00","2017-07-31 00:00:00",,,"2015-11-23 15:08:27",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17403,,,,,Apt 2,,,,,,,,,,,,
232147946,F,T,1234 Sunset Blvd,MIDDLE RIVER,MD,"2015-09-01 00:00:00","2019-06-30 00:00:00",,,"2015-11-23 15:08:28",VBAEDI_MemberImport,"2019-07-10 10:55:23",MemberImport_Conifer,,,,,,21220,,,,,Apt 2,,,,,,,,,,,,
481408037,F,E,1234 Sunset Blvd,FREDERICK,MD,"2013-12-01 00:00:00","2020-04-30 00:00:00",,,"2015-11-23 15:08:29",VBAEDI_MemberImport,"2020-05-11 20:12:15",MemberImport_Conifer,,,,,,21703,R,,,,Apt 2,,,,,,,,,,,,
418462168,F,M,1234 Sunset Blvd,PORT REPUBLIC,MD,"2013-12-01 00:00:00","2018-04-30 00:00:00",,,"2015-11-23 15:08:30",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20676,C,,,,Apt 2,,,,,,,,,,,,
945184230,F,P,1234 Sunset Blvd,COGAN STATION,PA,"2013-12-01 00:00:00","2013-12-31 00:00:00",,,"2015-11-23 15:08:31",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17728,B,,,,Apt 2,,,,,,,,,,,,
970059339,F,E,1234 Sunset Blvd,WASHINGTON,DC,"2014-08-01 00:00:00","2014-09-30 00:00:00",,,"2015-11-23 15:08:32",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20001,M,,,,Apt 2,,,,,,,,,,,,
926249951,F,J,1234 Sunset Blvd,ORRTANNA,PA,"2014-12-01 00:00:00","2015-03-31 00:00:00",,,"2015-11-23 15:08:33",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17353,A,,,,Apt 2,,,,,,,,,,,,
674719164,F,J,1234 Sunset Blvd,MCKNIGHTSTOWN,PA,"2013-12-01 00:00:00","2016-06-30 00:00:00",,,"2015-11-23 15:08:34",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17343,,,,,Apt 2,,,,,,,,,,,,
433915094,G,M,1234 Sunset Blvd,HAGERSTOWN,MD,"2015-07-01 00:00:00","2018-08-31 00:00:00",,,"2015-11-23 15:08:35",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21740,,,,,Apt 2,,,,,,,,,,,,
738444658,G,L,1234 Sunset Blvd,SHIPPENSBURG,PA,"2014-03-01 00:00:00","2014-03-01 00:00:00",,,"2015-11-23 15:08:36",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17257,,,,,Apt 2,,,,,,,,,,,,
218146195,G,L,1234 Sunset Blvd,SHIPPENSBURG,PA,"2014-11-01 00:00:00","2017-09-30 00:00:00",,,"2015-11-23 15:08:37",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17257,A,,,,Apt 2,,,,,,,,,,,,
992832000,G,J,1234 Sunset Blvd,CHESTER SPRINGS,PA,"2014-01-01 00:00:00","2014-05-31 00:00:00",,,"2015-11-23 15:08:39",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,19425,,,,,Apt 2,,,,,,,,,,,,
954948494,G,A,1234 Sunset Blvd,BRENTWOOD,MD,"2014-10-01 00:00:00","2017-03-31 00:00:00",,,"2015-11-23 15:08:40",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20722,,,,,Apt 2,,,,,,,,,,,,
559870144,G,T,1234 Sunset Blvd,HARRISBURG,PA,"2014-08-01 00:00:00","2014-10-31 00:00:00",,,"2015-11-23 15:08:40",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17112,,,,,Apt 2,,,,,,,,,,,,
097966216,G,A,1234 Sunset Blvd,FROSTBURG,MD,"2013-12-01 00:00:00","2014-06-30 00:00:00",,,"2015-11-23 15:08:42",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21532,,,,,Apt 2,,,,,,,,,,,,
313717505,G,L,1234 Sunset Blvd,BEDFORD,PA,"2014-11-01 00:00:00","2015-04-30 00:00:00",,,"2015-11-23 15:08:43",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15522,R,,,,Apt 2,,,,,,,,,,,,
080479634,H,W,1234 Sunset Blvd,JOHNSTOWN,PA,"2013-12-01 00:00:00","2014-12-31 00:00:00",,,"2015-11-23 15:08:45",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15905,T,JR.,,,Apt 2,,,,,,,,,,,,
050293766,H,B,1234 Sunset Blvd,SMITHSBURG,MD,"2014-01-01 00:00:00","2014-11-30 00:00:00",,,"2015-11-23 15:08:47",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21783,,,,,Apt 2,,,,,,,,,,,,
486697882,H,K,1234 Sunset Blvd,ANNAPOLIS,MD,"2014-07-01 00:00:00","2015-06-30 00:00:00",,,"2015-11-23 15:08:48",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21401,,,,,Apt 2,,,,,,,,,,,,
434361559,H,B,1234 Sunset Blvd,ALTOONA,PA,"2014-01-01 00:00:00","2016-02-29 00:00:00",,,"2015-11-23 15:08:49",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,16602,M,,,,Apt 2,,,,,,,,,,,,
568590183,H,T,1234 Sunset Blvd,PORTAGE,PA,"2015-06-01 00:00:00","2016-09-30 00:00:00",,,"2015-11-23 15:08:50",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15946,J,,,,Apt 2,,,,,,,,,,,,
512830670,H,T,1234 Sunset Blvd,WASHINGTON,DC,"2014-12-01 00:00:00","2015-01-31 00:00:00",,,"2015-11-23 15:08:51",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20009,C,,,,Apt 2,,,,,,,,,,,,
897584523,H,B,1234 Sunset Blvd,FREDERICK,MD,"2013-12-01 00:00:00","2017-05-31 00:00:00",,,"2015-11-23 15:08:52",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21703,L,,,,Apt 2,,,,,,,,,,,,
892965852,F,J,1234 Sunset Blvd,ELIZABETHTOWN,PA,"2013-12-01 00:00:00","2014-11-30 00:00:00",,,"2015-11-23 15:08:54",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17022,L,,,,Apt 2,,,,,,,,,,,,
622658606,R,H,1234 Sunset Blvd,CHAMBERSBURG,PA,"2014-01-01 00:00:00","2019-06-30 00:00:00",,,"2015-11-23 15:08:55",VBAEDI_MemberImport,"2019-06-20 21:30:19",MemberImport_Conifer,,,,,,17201,L,,,,Apt 2,,,,,,,,,,,,
266302261,F,G,1234 Sunset Blvd,HUNTINGTOWN,MD,"2015-12-01 00:00:00","2016-02-29 00:00:00",,,"2015-11-23 15:08:55",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20639,,,,,Apt 2,,,,,,,,,,,,
122881573,F,B,1234 Sunset Blvd,LEWISBURG,PA,"2013-12-01 00:00:00","2017-03-31 00:00:00",,,"2015-11-23 15:08:57",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17857,,,,,Apt 2,,,,,,,,,,,,
802975041,F,R,1234 Sunset Blvd,MANASSAS,VA,"2013-12-01 00:00:00","2022-09-30 00:00:00",,,"2015-11-23 15:08:58",VBAEDI_MemberImport,"2022-10-21 22:57:21",VBA_Conifer,,,,,,20112,T,,,,Apt 2,,,,,,,,,,,,
936651654,G,G,1234 Sunset Blvd,GETTYSBURG,PA,"2013-12-01 00:00:00","2017-12-31 00:00:00",,,"2015-11-23 15:08:59",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17325,,,,,Apt 2,,,,,,,,,,,,
318237743,G,D,1234 Sunset Blvd,HOLLIDAYSBURG,PA,"2014-11-01 00:00:00","2015-11-30 00:00:00",,,"2015-11-23 15:09:00",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,16648,,,,,Apt 2,,,,,,,,,,,,
296088686,G,N,1234 Sunset Blvd,WAYNESBORO,PA,"2015-08-01 00:00:00","2016-08-31 00:00:00",,,"2015-11-23 15:09:01",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17268,A,,,,Apt 2,,,,,,,,,,,,
982336209,G,L,1234 Sunset Blvd,SILVER SPRING,MD,"2015-08-01 00:00:00","2016-11-30 00:00:00",,,"2015-11-23 15:09:02",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20904,,,,,Apt 2,,,,,,,,,,,,
577601671,G,C,1234 Sunset Blvd,LOYSVILLE,PA,"2015-11-01 00:00:00","2019-07-31 00:00:00",,,"2015-11-23 15:09:03",VBAEDI_MemberImport,"2019-07-18 21:31:20",MemberImport_Conifer,,,,,,17047,,,,,Apt 2,,,,,,,,,,,,
039932271,G,F,1234 Sunset Blvd,HAGERSTOWN,MD,"2013-12-01 00:00:00","2018-07-31 00:00:00",,,"2015-11-23 15:09:04",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21742,R,,,,Apt 2,,,,,,,,,,,,
637546009,G,S,1234 Sunset Blvd,PHILADELPHIA,PA,"2014-09-01 00:00:00","2015-05-31 00:00:00",,,"2015-11-23 15:09:06",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,19106,,,,,Apt 2,,,,,,,,,,,,
618752856,G,T,1234 Sunset Blvd,SILVER SPRING,MD,"2013-12-01 00:00:00","2014-04-30 00:00:00",,,"2015-11-23 15:09:07",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20902,,,,,Apt 2,,,,,,,,,,,,
538532661,G,D,1234 Sunset Blvd,WASHINGTON,DC,"2014-07-01 00:00:00","2017-07-31 00:00:00",,,"2015-11-23 15:09:07",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20002,,,,,Apt 2,,,,,,,,,,,,
151983386,G,S,1234 Sunset Blvd,HAGERSTOWN,MD,"2013-12-01 00:00:00","2014-09-30 00:00:00",,,"2015-11-23 15:09:09",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21742,M,,,,Apt 2,,,,,,,,,,,,
388286326,G,L,1234 Sunset Blvd,HARRISBURG,PA,"2015-01-01 00:00:00","2015-11-30 00:00:00",,,"2015-11-23 15:09:10",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17111,,,,,Apt 2,,,,,,,,,,,,
614978247,G,B,1234 Sunset Blvd,SHIPPENSBURG,PA,"2013-12-01 00:00:00",,,,"2015-11-23 15:09:11",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17257,N,,,,Apt 2,,,,,,,,,,,,
308100950,H,E,1234 Sunset Blvd,COOKSVILLE,MD,"2013-12-01 00:00:00","2015-05-31 00:00:00",,,"2015-11-23 15:09:12",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21723,K,,,,Apt 2,,,,,,,,,,,,
794466147,H,M,1234 Sunset Blvd,RED LION,PA,"2015-07-01 00:00:00","2017-03-31 00:00:00",,,"2015-11-23 15:09:13",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17356,,,,,Apt 2,,,,,,,,,,,,
607476377,G,J,1234 Sunset Blvd,CHAMBERSBURG,PA,"2014-01-01 00:00:00","2014-04-30 00:00:00",,,"2015-11-23 15:09:14",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17201,,,,,Apt 2,,,,,,,,,,,,
382177385,H,L,1234 Sunset Blvd,WASHINGTON,DC,"2014-08-01 00:00:00","2015-06-30 00:00:00",,,"2015-11-23 15:09:15",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20001,B,,,,Apt 2,,,,,,,,,,,,
050567710,H,R,1234 Sunset Blvd,GAITHERSBURG,MD,"2015-09-01 00:00:00","2016-03-31 00:00:00",,,"2015-11-23 15:09:16",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20886,A,,,,Apt 2,,,,,,,,,,,,
181774729,H,K,1234 Sunset Blvd,POTOMAC,MD,"2013-12-01 00:00:00","2017-11-30 00:00:00",,,"2015-11-23 15:09:17",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20854,C,,,,Apt 2,,,,,,,,,,,,
284030375,H,M,1234 Sunset Blvd,HOLLYWOOD,MD,"2015-03-01 00:00:00","2017-01-31 00:00:00",,,"2015-11-23 15:09:19",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20636,,,,,Apt 2,,,,,,,,,,,,
737802121,H,C,1234 Sunset Blvd,HANOVER,PA,"2015-10-01 00:00:00","2019-03-31 00:00:00",,,"2015-11-23 15:09:20",VBAEDI_MemberImport,"2019-03-19 15:24:32",MemberImport_Conifer,,,,,,17331,,,,,Apt 2,,,,,,,,,,,,
970435482,H,M,1234 Sunset Blvd,WALDORF,MD,"2013-12-01 00:00:00","2014-09-30 00:00:00",,,"2015-11-23 15:09:21",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20602,,,,,Apt 2,,,,,,,,,,,,
657771556,H,J,1234 Sunset Blvd,ABERDEEN,MD,"2015-04-01 00:00:00",,,,"2015-11-23 15:09:22",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,21001,D,,,,Apt 2,,,,,,,,,,,,
199308783,H,D,1234 Sunset Blvd,ARNOLD,MD,"2015-02-01 00:00:00","2015-08-31 00:00:00",,,"2015-11-23 15:09:23",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21012,S,,,,Apt 2,,,,,,,,,,,,
764342346,H,C,1234 Sunset Blvd,MT JOY,PA,"2014-06-01 00:00:00","2014-06-30 00:00:00",,,"2015-11-23 15:09:24",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17552,P,,,,Apt 2,,,,,,,,,,,,
113857126,H,J,1234 Sunset Blvd,NEW COLUMBIA,PA,"2013-12-01 00:00:00","2015-12-31 00:00:00",,,"2015-11-23 15:09:25",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17856,,,,,Apt 2,,,,,,,,,,,,
068206819,H,T,1234 Sunset Blvd,WORMLEYSBURG,PA,"2013-12-01 00:00:00","2014-11-30 00:00:00",,,"2015-11-23 15:09:27",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17043,,,,,Apt 2,,,,,,,,,,,,
748081194,H,P,1234 Sunset Blvd,CHAMBERSBURG,PA,"2013-12-01 00:00:00","2015-06-30 00:00:00",,,"2015-11-23 15:09:28",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17202,J,,,,Apt 2,,,,,,,,,,,,
740177218,J,S,1234 Sunset Blvd,BOWIE,MD,"2014-05-01 00:00:00","2017-04-30 00:00:00",,,"2015-11-23 15:09:29",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20721,B,,,,Apt 2,,,,,,,,,,,,
895146370,K,N,1234 Sunset Blvd,WILLIAMSPORT,PA,"2014-05-01 00:00:00","2014-08-31 00:00:00",,,"2015-11-23 15:09:30",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17701,A,,,,Apt 2,,,,,,,,,,,,
350276091,H,D,1234 Sunset Blvd,LITITZ,PA,"2013-12-01 00:00:00","2014-04-30 00:00:00",,,"2015-11-23 15:09:31",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17543,M,,,,Apt 2,,,,,,,,,,,,
315548906,H,E,1234 Sunset Blvd,MONT ALTO,PA,"2015-04-01 00:00:00","2018-01-31 00:00:00",,,"2015-11-23 15:09:32",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17237,,,,,Apt 2,,,,,,,,,,,,
572058089,H,G,1234 Sunset Blvd,CHAMBERSBURG,PA,"2013-12-01 00:00:00","2022-02-28 00:00:00",,,"2015-11-23 15:09:33",VBAEDI_MemberImport,"2022-03-04 20:16:41",MemberImport_Conifer,,,,,,17201,R,,,,Apt 2,,,,,,,,,,,,
